NWT Number,Loss,Mass Balance,Seconds Elapased,# of Iterations,Min Loss
1950,616.2333605248168,-0.03,615.679,3.0,494.07046337851904
1951,647.1197087353828,-0.01,647.055,3.0,494.07046337851904
1952,709.845573615023,-0.03,709.207,3.0,494.07046337851904
1953,682.7530466056807,0.02,682.48,3.0,494.07046337851904
1954,713.7334362834509,0.02,713.448,3.0,494.07046337851904
1955,733.9686494628984,-0.07,730.381,3.0,494.07046337851904
1956,953.9691145037439,-0.06,950.5409999999999,3.0,494.07046337851904
1957,651.6011568577886,0.01,651.5360000000001,3.0,494.07046337851904
1958,678.4773549185144,0.03,677.867,3.0,494.07046337851904
1959,657.4244157971881,-0.03,656.833,3.0,494.07046337851904
1960,683.245,-0.0,683.245,3.0,494.07046337851904
1961,662.8782845141706,0.01,662.812,3.0,494.07046337851904
1962,709.5637687499665,-0.02,709.28,3.0,494.07046337851904
1963,743.534,-0.0,743.534,3.0,494.07046337851904
1964,626.4075131428772,0.03,625.844,3.0,494.07046337851904
1965,641.1579896039414,-0.07,638.024,3.0,494.07046337851904
1966,774.6324208725015,-0.04,773.394,4.0,494.07046337851904
1967,752.9212883643555,0.01,752.846,2.0,494.07046337851904
1968,726.6966205202291,-0.02,726.406,3.0,494.07046337851904
1969,722.119042864496,-0.05,720.316,3.0,494.07046337851904
1970,625.4731392245097,0.02,625.223,3.0,494.07046337851904
1971,717.6727636881246,0.01,717.601,3.0,494.07046337851904
1972,635.7756775521427,0.06,633.491,3.0,494.07046337851904
1973,798.8244658889183,-0.02,798.505,3.0,494.07046337851904
1974,723.0763040151405,0.01,723.004,4.0,494.07046337851904
1975,712.4929401842377,-0.02,712.208,3.0,494.07046337851904
1976,620.5671772321374,0.02,620.319,3.0,494.07046337851904
1977,648.4863751794529,0.03,647.903,3.0,494.07046337851904
1978,749.4432681105195,-0.05,747.572,3.0,494.07046337851904
1979,852.4738676033376,-0.04,851.111,3.0,494.07046337851904
1980,583.0583029150972,0.01,583.0,3.0,494.07046337851904
1981,740.0067064229552,0.03,739.341,4.0,494.07046337851904
1982,643.5185279498024,-0.07,640.373,3.0,494.07046337851904
1983,650.2150340033337,0.02,649.955,3.0,494.07046337851904
1984,624.898,-0.0,624.898,3.0,494.07046337851904
1985,677.8630910145885,-0.02,677.592,3.0,494.07046337851904
1986,896.1413519980445,-0.07,891.761,3.0,494.07046337851904
1987,811.5281487573703,0.01,811.447,3.0,494.07046337851904
1988,866.61,0.0,866.61,6.0,494.07046337851904
1989,1791.8887295725156,0.04,1789.024,3.0,494.07046337851904
1990,1724.8324490057657,-0.38,1492.914,1.0,494.07046337851904
1991,1317.30804388976,-0.03,1316.123,3.0,494.07046337851904
1992,582.9361278224561,-0.02,582.703,3.0,494.07046337851904
1993,624.2125824162588,-0.05,622.654,3.0,494.07046337851904
1994,987.0,0.0,987.0,2.0,494.07046337851904
1995,1067.063701034963,-0.01,1066.957,3.0,494.07046337851904
1996,550.6303443715315,0.03,550.135,3.0,494.07046337851904
1997,761.2644448849178,-0.02,760.96,4.0,494.07046337851904
1998,584.418122752823,-0.06,582.318,3.0,494.07046337851904
1999,982.0360237525953,0.05,979.584,4.0,494.07046337851904
2000,1295.251979059657,-0.12,1276.734,2.0,494.07046337851904
2001,553.8288428333111,-0.05,552.446,3.0,494.07046337851904
2002,676.5346072321736,0.03,675.926,3.0,494.07046337851904
2003,2424.3152183702455,-0.05,2418.262,3.0,494.07046337851904
2004,760.4770439021318,0.01,760.401,3.0,494.07046337851904
2005,5154.555760805342,0.85,2502.727,2.0,494.07046337851904
2006,787.9568421311122,0.03,787.248,3.0,494.07046337851904
2007,1088.25,0.0,1088.25,6.0,494.07046337851904
2008,732.7564729284285,-0.04,731.585,3.0,494.07046337851904
2009,845.704,0.0,845.704,3.0,494.07046337851904
2010,906.9596914344962,0.01,906.869,6.0,494.07046337851904
2011,797.8777669466767,0.03,797.16,3.0,494.07046337851904
2012,999999999999.0,999999.0,21000.0,-1.0,494.07046337851904
2013,693.6189028857426,-0.04,692.51,3.0,494.07046337851904
2014,901.2355223640369,-0.09,893.965,3.0,494.07046337851904
2015,2685.6375843515166,-0.04,2681.344,2.0,494.07046337851904
2016,613.832,0.0,613.832,3.0,494.07046337851904
2017,650.9105559606573,-0.03,650.325,2.0,494.07046337851904
2018,1260.3937621932357,-0.08,1252.353,3.0,494.07046337851904
2019,625.6954082809254,-0.07,622.637,3.0,494.07046337851904
2020,79911455593.48978,4.17,2242.362,2.0,494.07046337851904
2021,671.8984187089027,0.08,667.612,3.0,494.07046337851904
2022,711.0253432544102,-0.05,709.25,3.0,494.07046337851904
2023,1598.511626400786,-0.12,1575.658,3.0,494.07046337851904
2024,719.0935799121481,0.02,718.806,3.0,494.07046337851904
2025,694.6848183599678,0.02,694.407,3.0,494.07046337851904
2026,809.6540867101078,-0.16,789.19,3.0,494.07046337851904
2027,737.053,-0.0,737.053,4.0,494.07046337851904
2028,652.8742841641538,0.01,652.809,3.0,494.07046337851904
2029,6352.048907700201,-0.07,6321.0,2.0,494.07046337851904
2030,993.4154367540486,-0.05,990.935,3.0,494.07046337851904
2031,668.8643658001427,-0.19,645.149,2.0,494.07046337851904
2032,778.407,0.0,778.407,3.0,494.07046337851904
2033,965.0154967247558,-0.01,964.919,3.0,494.07046337851904
2034,916.6184168208343,-0.04,915.153,3.0,494.07046337851904
2035,10407.483456341992,1.24,2236.529,2.0,494.07046337851904
2036,2794.1673397814748,-0.09,2771.626,3.0,494.07046337851904
2037,698.8532711785916,-0.04,697.736,3.0,494.07046337851904
2038,724.340613281993,-0.03,723.689,3.0,494.07046337851904
2039,707.3047269362879,0.01,707.234,4.0,494.07046337851904
2040,1233.493593481066,-0.06,1229.061,3.0,494.07046337851904
2041,629.320125953774,0.07,626.244,4.0,494.07046337851904
2042,568.8112520753797,-0.05,567.391,3.0,494.07046337851904
2043,12945.812991517781,-0.1,12817.0,2.0,494.07046337851904
2044,1213.3197045196225,-0.11,1198.727,2.0,494.07046337851904
2045,669.3492832335821,-0.05,667.678,2.0,494.07046337851904
2046,544.5155282368768,0.04,543.645,2.0,494.07046337851904
2047,1426.1696248693365,-0.1,1411.979,4.0,494.07046337851904
2048,2792.800908574345,0.04,2788.336,3.0,494.07046337851904
2049,1095.4877336929562,-0.08,1088.499,2.0,494.07046337851904
2050,4582463.950897208,2.72,2805.529,2.0,494.07046337851904
2051,1082.8432789138553,0.01,1082.735,4.0,494.07046337851904
2052,1300.778383241502,-0.06,1296.104,3.0,494.07046337851904
2053,665.7762572478995,0.02,665.51,3.0,494.07046337851904
2054,702.3929831538384,-0.12,692.351,3.0,494.07046337851904
2055,691.4355189000931,0.02,691.159,3.0,494.07046337851904
2056,989.8208491645549,-0.02,989.425,3.0,494.07046337851904
2057,2736.2122660386176,-0.02,2735.118,2.0,494.07046337851904
2058,708.488,-0.0,708.488,4.0,494.07046337851904
2059,1294.2127895984256,-0.06,1289.562,3.0,494.07046337851904
2060,496.4858299777652,-0.07,494.059,3.0,494.07046337851904
2061,625.821023224348,-0.1,619.594,3.0,494.07046337851904
2062,722.4179445092192,-0.04,721.263,4.0,494.07046337851904
2063,604.7338451658086,-0.02,604.492,2.0,494.07046337851904
2064,2913.340617900695,-0.04,2908.683,3.0,494.07046337851904
2065,208920785614934.4,5.02,2374.581,2.0,494.07046337851904
2066,949.1441253329183,-0.08,943.0889999999999,2.0,494.07046337851904
2067,596.0753824733163,0.02,595.837,2.0,494.07046337851904
2068,697.111,-0.0,697.111,4.0,494.07046337851904
2069,801.5224104549964,-0.04,800.241,3.0,494.07046337851904
2070,800.0229982998484,0.01,799.943,4.0,494.07046337851904
2071,2573.5882294321636,0.02,2572.559,2.0,494.07046337851904
2072,570.1050212536543,0.08,566.468,4.0,494.07046337851904
2073,811.6931952385692,-0.03,810.963,3.0,494.07046337851904
2074,945.3589161707191,-0.11,933.989,3.0,494.07046337851904
2075,653.3647538575042,-0.18,632.535,3.0,494.07046337851904
2076,1058.161543282574,-0.32,955.169,3.0,494.07046337851904
2077,504.5164491224141,0.01,504.466,3.0,494.07046337851904
2078,1677.0660863730436,-0.1,1660.379,3.0,494.07046337851904
2079,1059.9518959735428,-0.02,1059.528,3.0,494.07046337851904
2080,232662.40847421245,1.92,5831.0,2.0,494.07046337851904
2081,7172.9098780194645,-0.05,7155.0,4.0,494.07046337851904
2082,684.3314297214291,-0.01,684.263,3.0,494.07046337851904
2083,654.4207159396984,-0.02,654.159,3.0,494.07046337851904
2084,652.8482991449725,0.03,652.261,3.0,494.07046337851904
2085,3977.397719885663,-0.01,3977.0,4.0,494.07046337851904
2086,642.614,0.0,642.614,3.0,494.07046337851904
2087,724.3345747765047,-0.05,722.526,3.0,494.07046337851904
2088,1440.09200199998,0.01,1439.948,3.0,494.07046337851904
2089,630.9671767621461,-0.07,627.883,3.0,494.07046337851904
2090,1113.1481638095333,-0.2,1069.501,2.0,494.07046337851904
2091,663.0995210942273,0.03,662.503,3.0,494.07046337851904
2092,659.801,0.0,659.801,3.0,494.07046337851904
2093,1098.2792238389115,-0.02,1097.84,3.0,494.07046337851904
2094,1118.6933878716093,0.02,1118.246,4.0,494.07046337851904
2095,94374121848423.0,4.91,3197.703,2.0,494.07046337851904
2096,822.5847316289677,-0.08,817.337,3.0,494.07046337851904
2097,634.2100902060415,0.13,623.582,3.0,494.07046337851904
2098,645.3688381222312,0.18,624.794,2.0,494.07046337851904
2099,4791.217372676059,-0.06,4774.0,2.0,494.07046337851904
2100,697.56020392523,-0.04,696.445,3.0,494.07046337851904
2101,4740.264318655553,-0.03,4736.0,2.0,494.07046337851904
2102,641.5181486073769,-0.01,641.454,3.0,494.07046337851904
2103,7148.430693377948,-0.03,7142.0,3.0,494.07046337851904
2104,999999999999.0,999999.0,21000.0,-1.0,494.07046337851904
2105,1112.5756977787673,-0.04,1110.797,3.0,494.07046337851904
2106,4744.585266595085,-0.04,4737.0,3.0,494.07046337851904
2107,1015.0408484911603,-0.17,986.126,2.0,494.07046337851904
2108,1140.7592124364046,0.02,1140.303,3.0,494.07046337851904
2109,696.4175112985463,-0.02,696.139,3.0,494.07046337851904
2110,12233.672200983618,1.25,2564.317,2.0,494.07046337851904
2111,767.827734083713,-0.03,767.137,3.0,494.07046337851904
2112,1152.8671124968,-0.04,1151.024,2.0,494.07046337851904
2113,836.356,0.0,836.356,6.0,494.07046337851904
2114,2944.3144412980514,0.08,2925.531,2.0,494.07046337851904
2115,919.0479001949333,-0.01,918.956,4.0,494.07046337851904
2116,656.8549340503831,-0.12,647.4639999999999,3.0,494.07046337851904
2117,644.2146343234297,-0.02,643.957,4.0,494.07046337851904
2118,1681.9993112323637,-0.06,1675.955,3.0,494.07046337851904
2119,854.7044336554184,-0.04,853.338,3.0,494.07046337851904
2120,1334.9322854445213,0.08,1326.416,2.0,494.07046337851904
2121,966.4791642501514,-0.07,961.755,3.0,494.07046337851904
2122,715.9916706923574,-0.04,714.847,3.0,494.07046337851904
2123,1050.707716459807,0.1,1040.253,3.0,494.07046337851904
2124,582.7872963226188,-0.15,569.821,3.0,494.07046337851904
2125,2934224.2603990575,-2.85,870.836,1.0,494.07046337851904
2126,2107.6177512373865,-0.01,2107.407,4.0,494.07046337851904
2127,775.5785539776342,0.01,775.501,5.0,494.07046337851904
2128,3837.534706920922,-0.02,3836.0,2.0,494.07046337851904
2129,541.9415279546714,0.03,541.454,2.0,494.07046337851904
2130,741.0243504661419,0.02,740.728,4.0,494.07046337851904
2131,649.1372370037819,-0.25,609.808,2.0,494.07046337851904
2132,934.06123658102,-0.05,931.729,3.0,494.07046337851904
2133,814.2284187708708,0.01,814.147,5.0,494.07046337851904
2134,2048.5983401484737,-0.29,1883.357,2.0,494.07046337851904
2135,1196.82138309829,-0.04,1194.908,3.0,494.07046337851904
2136,759.0500026874706,-0.19,732.137,3.0,494.07046337851904
2137,689.932989849435,-0.01,689.864,3.0,494.07046337851904
2138,10236.365088579643,-0.04,10220.0,3.0,494.07046337851904
2139,620.0076062215072,-0.07,616.977,3.0,494.07046337851904
2140,7856.1418283237745,0.02,7853.0,3.0,494.07046337851904
2141,6.864060076272639e+19,6.11,4202.0,1.0,494.07046337851904
2142,6884.085665821796,0.25,6467.0,3.0,494.07046337851904
2143,762.9385175718523,-0.23,723.628,2.0,494.07046337851904
2144,788.5383652664877,0.03,787.829,3.0,494.07046337851904
2145,697.0629574850142,-0.08,692.616,3.0,494.07046337851904
2146,723.0130304592064,-0.17,702.417,2.0,494.07046337851904
2147,1151.4425018734835,-0.11,1137.594,3.0,494.07046337851904
2148,816.391635081686,0.01,816.31,4.0,494.07046337851904
2149,678.254822091048,0.01,678.187,3.0,494.07046337851904
2150,1298.4710982653726,-0.03,1297.3029999999999,3.0,494.07046337851904
2151,579.77945356629,-0.06,577.696,3.0,494.07046337851904
2152,1168.0219038224104,-0.11,1153.974,3.0,494.07046337851904
2153,623.396,-0.0,623.396,3.0,494.07046337851904
2154,7851.876480507377,0.2,7544.0,2.0,494.07046337851904
2155,1300.7535415896361,-0.04,1298.674,3.0,494.07046337851904
2156,698.3202722507265,-0.02,698.0409999999999,3.0,494.07046337851904
2157,1787.657,-0.0,1787.657,3.0,494.07046337851904
2158,2600.7,0.0,2600.7,4.0,494.07046337851904
2159,2532.556356789658,0.1,2507.357,2.0,494.07046337851904
2160,11856.969495179608,-1.4,1670.154,1.0,494.07046337851904
2161,682.3094381882323,-0.16,665.064,3.0,494.07046337851904
2162,937.6976425173181,-0.06,934.328,3.0,494.07046337851904
2163,556.3905130206537,0.04,555.501,3.0,494.07046337851904
2164,1211.1923582735292,-0.04,1209.256,3.0,494.07046337851904
2165,799.9313306230025,0.05,797.934,3.0,494.07046337851904
2166,913.2268662408413,-0.07,908.763,3.0,494.07046337851904
2167,1203.1659539259517,-0.15,1176.397,3.0,494.07046337851904
2168,6180.334377154401,0.2,5938.0,2.0,494.07046337851904
2169,1350.4789807196598,0.05,1347.107,3.0,494.07046337851904
2170,4496.0,-0.0,4496.0,3.0,494.07046337851904
2171,1119.0046511250573,0.03,1117.998,3.0,494.07046337851904
2172,562.0952067102887,0.01,562.039,2.0,494.07046337851904
2173,884.5507495451925,-0.02,884.197,4.0,494.07046337851904
2174,1070.4696595938592,-0.27,995.2090000000001,1.0,494.07046337851904
2175,2751.3753286811143,0.35,2434.158,3.0,494.07046337851904
2176,616.3474631710006,-0.03,615.793,3.0,494.07046337851904
2177,552.4574331120319,-0.24,521.535,3.0,494.07046337851904
2178,919.7431224508802,-0.06,916.438,3.0,494.07046337851904
2179,744.7573060604991,-0.06,742.081,3.0,494.07046337851904
2180,882.6019701893317,0.02,882.249,5.0,494.07046337851904
2181,833.2024681546426,-0.08,827.887,3.0,494.07046337851904
2182,5594.102562902462,0.06,5574.0,9.0,494.07046337851904
2183,625.44,0.0,625.44,3.0,494.07046337851904
2184,8158.403454671043,-0.17,7926.0,2.0,494.07046337851904
2185,640.0979879941857,-0.02,639.842,3.0,494.07046337851904
2186,694.1477483619432,-0.04,693.038,3.0,494.07046337851904
2187,1141.5851528075452,-0.01,1141.471,2.0,494.07046337851904
2188,700.6451358697334,-0.04,699.525,3.0,494.07046337851904
2189,579.1772896736202,0.06,577.096,3.0,494.07046337851904
2190,8807.659833059126,1.11,2569.013,4.0,494.07046337851904
2191,3245.605384002779,0.22,3092.259,5.0,494.07046337851904
2192,2529.3244107314695,-0.11,2498.904,2.0,494.07046337851904
2193,686.6352231933608,-0.11,678.377,2.0,494.07046337851904
2194,931.9963918824341,-0.13,916.378,2.0,494.07046337851904
2195,568.6002808988751,0.06,566.557,2.0,494.07046337851904
2196,9540.93387827705,0.1,9446.0,2.0,494.07046337851904
2197,1037.1851648228842,-0.1,1026.865,2.0,494.07046337851904
2198,614.2114180708523,-0.01,614.15,2.0,494.07046337851904
2199,2704.865919919927,-0.09,2683.045,2.0,494.07046337851904
2200,899.2967757553896,-0.07,894.901,2.0,494.07046337851904
2201,462.21899680036455,0.06,460.558,2.0,462.21899680036455
2202,723.6604940808124,-0.06,721.06,2.0,462.21899680036455
2203,956.3893220445323,-0.12,942.716,2.0,462.21899680036455
2204,4015.9461772359346,-0.14,3938.0,2.0,462.21899680036455
2205,3784.449306711877,0.05,3775.0,2.0,462.21899680036455
2206,2363.0948285793675,-0.03,2360.969,3.0,462.21899680036455
2207,793.6003560677373,-0.01,793.521,2.0,462.21899680036455
2208,743.1683496866926,-0.09,737.173,2.0,462.21899680036455
2209,575.5461375137149,0.04,574.626,3.0,462.21899680036455
2210,66487.31468018533,1.74,3220.096,2.0,462.21899680036455
2211,658.1083357761686,-0.14,645.335,3.0,462.21899680036455
2212,2321.9362079427215,0.15,2270.276,2.0,462.21899680036455
2213,679.5643238383876,0.08,675.229,3.0,462.21899680036455
2214,633.9404585497047,0.11,626.316,3.0,462.21899680036455
2215,1093.8913127183396,-0.05,1091.16,3.0,462.21899680036455
2216,754.1485991158019,0.02,753.847,3.0,462.21899680036455
2217,846.6706628330711,-0.01,846.586,3.0,462.21899680036455
2218,538.3570791246959,0.09,534.014,3.0,462.21899680036455
2219,630.04000084999,0.01,629.977,3.0,462.21899680036455
2220,971.1283752539463,-0.08,964.933,3.0,462.21899680036455
2221,763.2841121600732,0.13,750.493,3.0,462.21899680036455
2222,1166.2114463593389,-0.04,1164.347,3.0,462.21899680036455
2223,3914.489321737572,0.2,3761.0,3.0,462.21899680036455
2224,16409.348989339353,1.03,5680.0,1.0,462.21899680036455
2225,655.5640638274749,-0.04,654.516,3.0,462.21899680036455
2226,665.846581329011,-0.01,665.78,3.0,462.21899680036455
2227,3168.760971392449,0.11,3130.65,2.0,462.21899680036455
2228,821.8275166892156,0.12,810.078,3.0,462.21899680036455
2229,625.9811903342411,-0.13,615.491,3.0,462.21899680036455
2230,530.7789441623535,-0.09,526.497,3.0,462.21899680036455
2231,3058.252924701988,-0.23,2900.676,3.0,462.21899680036455
2232,836.4217524493965,-0.13,822.405,3.0,462.21899680036455
2233,813.0814441004727,-0.03,812.35,3.0,462.21899680036455
2234,885.9850717107372,-0.15,866.273,3.0,462.21899680036455
2235,731.0438296318226,0.13,718.793,3.0,462.21899680036455
2236,1131.2885087396148,-0.1,1120.032,3.0,462.21899680036455
2237,639.805047710682,-0.23,606.839,2.0,462.21899680036455
2238,26313.391102754875,1.43,3404.772,2.0,462.21899680036455
2239,3823.594731298443,-1.27,762.076,1.0,462.21899680036455
2240,2363.7931346725672,-0.1,2340.273,3.0,462.21899680036455
2241,3372.4546073049587,0.07,3355.97,2.0,462.21899680036455
2242,853.9013858692224,-0.01,853.816,3.0,462.21899680036455
2243,677.2567409051898,-0.06,674.823,2.0,462.21899680036455
2244,697.8939011134717,-0.06,695.386,3.0,462.21899680036455
2245,615.5841844336043,-0.02,615.338,3.0,462.21899680036455
2246,2354.7270040205076,-0.21,2253.14,3.0,462.21899680036455
2247,567.8414802302461,-0.11,561.012,3.0,462.21899680036455
2248,1540.0817057897248,0.14,1510.19,3.0,462.21899680036455
2249,1469.5583072229315,-0.05,1465.889,3.0,462.21899680036455
2250,548.0161626296039,0.02,547.797,3.0,462.21899680036455
2251,693.1643634505177,-0.2,665.985,3.0,462.21899680036455
2252,1084.505347348557,-0.14,1063.456,3.0,462.21899680036455
2253,7460.230534083665,-0.1,7386.0,3.0,462.21899680036455
2254,2387.0223536642025,0.03,2384.875,2.0,462.21899680036455
2255,7007.180497700931,-0.06,6982.0,3.0,462.21899680036455
2256,4819.499650755508,0.59,3402.703,3.0,462.21899680036455
2257,6.301751369250227e+18,6.03,1018.88,1.0,462.21899680036455
2258,3114.059066696001,0.11,3076.606,3.0,462.21899680036455
2259,727.4719305822375,-0.02,727.181,3.0,462.21899680036455
2260,544.0094906556728,-0.19,524.721,3.0,462.21899680036455
2261,682.988338284659,0.05,681.283,3.0,462.21899680036455
2262,677.3313243707395,-0.11,669.185,3.0,462.21899680036455
2263,755.561164028777,-0.02,755.259,3.0,462.21899680036455
2264,1344.621309334824,-0.37,1172.587,3.0,462.21899680036455
2265,1018.6294732986273,-0.06,1014.969,3.0,462.21899680036455
2266,6561.3829701799295,0.05,6545.0,2.0,462.21899680036455
2267,718.812,0.0,718.812,3.0,462.21899680036455
2268,747.4730005455029,-0.04,746.278,2.0,462.21899680036455
2269,7624.859286215796,-0.03,7618.0,2.0,462.21899680036455
2270,4809.326446608939,-0.03,4805.0,2.0,462.21899680036455
2271,1405.8302196364311,-0.02,1405.268,3.0,462.21899680036455
2272,1750697.0113632074,2.57,2369.951,2.0,462.21899680036455
2273,5336.800960107984,-0.03,5332.0,3.0,462.21899680036455
2274,690.6110576528251,0.01,690.542,3.0,462.21899680036455
2275,607.9516766619946,-0.07,604.98,2.0,462.21899680036455
2276,631.687,-0.0,631.687,2.0,462.21899680036455
2277,655.719,0.0,655.719,2.0,462.21899680036455
2278,631.601,-0.0,631.601,3.0,462.21899680036455
2279,720.115263164929,-0.04,718.9639999999999,2.0,462.21899680036455
2280,9561.823964741963,0.02,9558.0,2.0,462.21899680036455
2281,784.9084869242809,0.01,784.83,9.0,462.21899680036455
2282,701.6172811831467,0.06,699.096,2.0,462.21899680036455
2283,6686.014706211803,-0.03,6680.0,2.0,462.21899680036455
2284,789.5153231271784,-0.05,787.544,2.0,462.21899680036455
2285,626.3634952957193,-0.02,626.113,2.0,462.21899680036455
2286,1281.659561305427,0.02,1281.147,3.0,462.21899680036455
2287,862.759,0.0,862.759,3.0,462.21899680036455
2288,75260.57049518882,1.74,3645.0,4.0,462.21899680036455
2289,1146.5284113654943,0.03,1145.497,4.0,462.21899680036455
2290,684.2915853718654,-0.03,683.676,3.0,462.21899680036455
2291,654.7848615688224,-0.02,654.523,2.0,462.21899680036455
2292,732.667,-0.0,732.667,3.0,462.21899680036455
2293,1042.3576394437637,0.05,1039.755,3.0,462.21899680036455
2294,4904.961592292304,0.02,4903.0,7.0,462.21899680036455
2295,794.9498925819294,-0.05,792.965,2.0,462.21899680036455
2296,667.533750069488,-0.05,665.867,2.0,462.21899680036455
2297,4022.4022201106704,0.01,4022.0,2.0,462.21899680036455
2298,1186.37803312827,-0.07,1180.579,2.0,462.21899680036455
2299,682.0640304010064,-0.05,680.361,2.0,462.21899680036455
2300,752.4108988947885,0.13,739.802,2.0,462.21899680036455
2301,1298.755836492337,-0.1,1285.833,2.0,462.21899680036455
2302,910.1060052938338,0.04,908.651,2.0,462.21899680036455
2303,834.8300791952416,-0.13,820.84,2.0,462.21899680036455
2304,5169.669944562462,0.91,2258.518,2.0,462.21899680036455
2305,623.6170937597703,0.1,617.412,2.0,462.21899680036455
2306,610.9359139120286,0.1,604.857,2.0,462.21899680036455
2307,526.1828662997328,0.09,521.938,2.0,462.21899680036455
2308,631.9122661236054,0.15,617.853,2.0,462.21899680036455
2309,547.6740820221117,0.06,545.706,2.0,462.21899680036455
2310,639.039788648526,0.11,631.354,2.0,462.21899680036455
2311,599.4019676154234,0.06,597.248,2.0,462.21899680036455
2312,528.8458054615622,0.08,525.472,2.0,462.21899680036455
2313,643.1662431751816,0.04,642.138,2.0,462.21899680036455
2314,558.0941293708534,0.1,552.541,2.0,462.21899680036455
2315,625.8421254365219,0.07,622.783,2.0,462.21899680036455
2316,598.1738826623232,0.07,595.25,2.0,462.21899680036455
2317,596.8926862842644,-0.01,596.833,2.0,462.21899680036455
2318,578.9809567759868,0.1,573.22,2.0,462.21899680036455
2319,1240.6026329278097,0.05,1237.505,2.0,462.21899680036455
2320,592.4432583024311,0.05,590.9639999999999,2.0,462.21899680036455
2321,574.2849191521074,0.05,572.851,2.0,462.21899680036455
2322,531.9495755715276,0.06,530.038,2.0,462.21899680036455
2323,679.3310606168004,0.04,678.245,2.0,462.21899680036455
2324,546.382635531731,0.01,546.328,2.0,462.21899680036455
2325,605.922,-0.0,605.922,2.0,462.21899680036455
2326,611.8934414704244,0.1,605.805,2.0,462.21899680036455
2327,639.2924664501361,0.15,625.069,2.0,462.21899680036455
2328,557.5744057344209,0.04,556.683,2.0,462.21899680036455
2329,554.2502941947143,0.09,549.779,2.0,462.21899680036455
2330,634.5121369840239,0.06,632.232,3.0,462.21899680036455
2331,599.8709840991551,0.01,599.811,2.0,462.21899680036455
2332,604.7108359639684,-0.02,604.469,2.0,462.21899680036455
2333,664.1988684682426,0.04,663.137,3.0,462.21899680036455
2334,706.7958300806177,0.03,706.16,3.0,462.21899680036455
2335,3412.20886731836,0.06,3399.947,3.0,462.21899680036455
2336,607.6390069981595,0.02,607.396,3.0,462.21899680036455
2337,689.6836114539393,0.04,688.581,3.0,462.21899680036455
2338,654.6338598542593,0.07,651.434,3.0,462.21899680036455
2339,624.9161715392461,0.03,624.354,3.0,462.21899680036455
2340,608.5785461412464,0.05,607.059,3.0,462.21899680036455
2341,650.6059706221122,0.06,648.268,3.0,462.21899680036455
2342,662.3429012951372,0.04,661.284,3.0,462.21899680036455
2343,591.1704092364887,0.08,587.399,3.0,462.21899680036455
2344,656.6658252362262,-0.04,655.616,3.0,462.21899680036455
2345,539.5461700054444,-0.11,533.057,2.0,462.21899680036455
2346,623.111548108812,-0.03,622.551,3.0,462.21899680036455
2347,594.4253981436713,-0.09,589.63,2.0,462.21899680036455
2348,566.8151791500018,-0.04,565.909,3.0,462.21899680036455
2349,604.5254259963361,-0.05,603.016,3.0,462.21899680036455
2350,729.5716511151174,-0.05,727.75,3.0,462.21899680036455
2351,678.8968862942581,-0.01,678.829,3.0,462.21899680036455
2352,506.90777258522587,-0.07,504.43,3.0,462.21899680036455
2353,599.5633642775178,-0.03,599.024,3.0,462.21899680036455
2354,779.9939351828775,-0.02,779.682,3.0,462.21899680036455
2355,573.9846453174013,-0.07,571.179,3.0,462.21899680036455
2356,682.2557539478482,-0.03,681.642,3.0,462.21899680036455
2357,577.6320403508603,-0.08,573.947,3.0,462.21899680036455
2358,785.9972592812923,-0.11,776.544,2.0,462.21899680036455
2359,718.9948042182389,-0.03,718.348,3.0,462.21899680036455
2360,579.6854822318043,-0.03,579.164,3.0,462.21899680036455
2361,636.3575248622732,-0.07,633.247,3.0,462.21899680036455
2362,503.45813599524644,-0.11,497.403,2.0,462.21899680036455
2363,647.7837430950576,-0.03,647.201,3.0,462.21899680036455
2364,622.7992518259355,-0.07,619.755,3.0,462.21899680036455
2365,708.8719665363129,-0.05,707.102,3.0,462.21899680036455
2366,661.067,-0.0,661.067,3.0,462.21899680036455
2367,999999999999.0,999999.0,21000.0,-1.0,462.21899680036455
2368,626.166712020478,-0.07,623.106,3.0,462.21899680036455
2369,748.4532341103709,-0.1,741.006,2.0,462.21899680036455
2370,608.805,0.0,608.805,3.0,462.21899680036455
2371,794.2903042650292,-0.06,791.436,3.0,462.21899680036455
2372,713.9691113559504,-0.1,706.865,3.0,462.21899680036455
2373,570.4388879844936,-0.06,568.389,3.0,462.21899680036455
2374,1080.7882006202622,-0.14,1059.811,2.0,462.21899680036455
2375,590.4351525828095,-0.03,589.904,3.0,462.21899680036455
2376,598.1527189974114,-0.1,592.201,3.0,462.21899680036455
2377,1034.9626161399271,-0.04,1033.308,3.0,462.21899680036455
2378,864.8296210018423,-0.04,863.447,3.0,462.21899680036455
2379,550.9295044426915,-0.09,546.485,3.0,462.21899680036455
2380,1899.5476772434338,0.19,1832.1970000000001,3.0,462.21899680036455
2381,1175.4950673054511,0.05,1172.56,3.0,462.21899680036455
2382,511.99939983395933,-0.05,510.721,3.0,462.21899680036455
2383,650.0745041581232,-0.11,642.256,3.0,462.21899680036455
2384,514.1832648508932,-0.08,510.903,3.0,462.21899680036455
2385,760.9135755756568,-0.11,751.762,3.0,462.21899680036455
2386,548.4368409420014,-0.01,548.382,3.0,462.21899680036455
2387,706.2917227155061,-0.12,696.194,3.0,462.21899680036455
